Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:102PositionX,MarkerUnlabeled:102PositionY,MarkerUnlabeled:102PositionZ
75,0.625,-0.000114,-0.109219,-0.008315,0.993983,0.077627,0.424312,0.149954,0.000132,0.058171,0.447161,0.154596,0.978552,0.094747,0.445899,0.137961,0.970193,0.079964,0.379876,0.157305,0.953602,0.058171,0.447159,0.154596,0.094766,0.445964,0.137936,0.079937,0.379704,0.157237,,,,,,
76,0.633333,-0.000033,-0.10926,-0.008297,0.993979,0.077631,0.424311,0.149941,0.00013,0.058173,0.447158,0.154585,0.978532,0.094751,0.445901,0.137953,0.969858,0.07997,0.379873,0.157285,0.954143,0.058174,0.447156,0.154584,0.094768,0.445965,0.137928,0.079942,0.379703,0.157218,,,,,,
77,0.641667,-0.000035,-0.109261,-0.008287,0.993979,0.077639,0.424313,0.149929,0.000134,0.05818,0.44716,0.154573,0.978532,0.094758,0.445903,0.137941,0.969858,0.079978,0.379876,0.157274,0.954143,0.058181,0.44716,0.154572,0.094775,0.445968,0.137917,0.079951,0.3797,0.157204,,,,,,
78,0.65,-0.000021,-0.109178,-0.008305,0.993988,0.077643,0.424315,0.149919,0.000127,0.058186,0.447163,0.154566,0.979721,0.094761,0.445906,0.137928,0.970397,0.079982,0.379878,0.157261,0.954847,0.058189,0.447159,0.154565,0.094777,0.445972,0.137904,0.079953,0.37971,0.157197,,,,,,
79,0.658333,-0.000047,-0.109157,-0.008364,0.993989,0.077645,0.424319,0.149903,0.000132,0.058191,0.447169,0.154551,0.979721,0.094765,0.445907,0.137912,0.970397,0.079979,0.379881,0.157248,0.954847,0.058191,0.447167,0.154551,0.094784,0.445971,0.137887,0.079952,0.379709,0.15718,,,,,,
80,0.666667,0.000002,-0.109176,-0.008377,0.993987,0.077642,0.424317,0.149891,0.000136,0.058188,0.447167,0.15454,0.977568,0.094763,0.445905,0.137902,0.968529,0.079975,0.379878,0.157231,0.951802,0.05819,0.447164,0.154539,0.094781,0.445972,0.137876,0.079947,0.379699,0.15716,,,,,,
81,0.675,0.00003,-0.109187,-0.008366,0.993986,0.077641,0.424315,0.149879,0.000135,0.058187,0.447164,0.154529,0.977568,0.094762,0.445904,0.137892,0.968529,0.079975,0.379876,0.157217,0.951802,0.058188,0.447161,0.154528,0.094779,0.445971,0.137867,0.079947,0.379698,0.157147,,,,,,
82,0.683333,0.000041,-0.109185,-0.008423,0.993986,0.077639,0.424312,0.14987,0.000135,0.058187,0.447163,0.154521,0.977634,0.094762,0.4459,0.137884,0.968559,0.079968,0.379873,0.157206,0.952185,0.058188,0.447161,0.154521,0.09478,0.445967,0.137858,0.07994,0.379695,0.157136,,,,,,
83,0.691667,0.000054,-0.109192,-0.008409,0.993985,0.07764,0.424312,0.149861,0.000135,0.058187,0.447163,0.154512,0.977634,0.094763,0.445901,0.137875,0.968559,0.07997,0.379873,0.157196,0.952185,0.058188,0.447159,0.154512,0.094781,0.445969,0.137849,0.079941,0.379696,0.157128,,,,,,
84,0.7,0.000051,-0.109115,-0.008397,0.993994,0.077646,0.424315,0.149856,0.000138,0.058194,0.447165,0.15451,0.97691,0.094767,0.445904,0.137867,0.967862,0.079979,0.379876,0.157191,0.951507,0.058193,0.447162,0.15451,0.094786,0.445971,0.137841,0.07995,0.379695,0.15712,,,,,,
85,0.708333,0.000038,-0.109149,-0.008397,0.99399,0.077653,0.424315,0.149845,0.00014,0.0582,0.447166,0.154497,0.97691,0.094774,0.445904,0.137856,0.967862,0.079984,0.379876,0.157181,0.951507,0.058199,0.447163,0.154497,0.094794,0.445972,0.13783,0.079955,0.379695,0.15711,,,,,,
86,0.716667,0.000041,-0.109091,-0.008382,0.993996,0.077659,0.424315,0.149835,0.000139,0.058206,0.447165,0.154489,0.977096,0.094778,0.445905,0.137845,0.967272,0.079993,0.379876,0.157171,0.951188,0.058206,0.447161,0.154489,0.094798,0.445975,0.137817,0.079962,0.379695,0.157101,,,,,,
87,0.725,0.000049,-0.109102,-0.008384,0.993995,0.077661,0.424317,0.149825,0.000139,0.058208,0.447166,0.154479,0.977096,0.09478,0.445906,0.137835,0.967272,0.079994,0.379878,0.15716,0.951188,0.058208,0.447161,0.154479,0.094801,0.445978,0.137807,0.079962,0.379698,0.157092,,,,,,
88,0.733333,0.000035,-0.109112,-0.008394,0.993994,0.077661,0.424316,0.149812,0.000139,0.058209,0.447166,0.154465,0.976633,0.094782,0.445905,0.137822,0.967674,0.079994,0.379877,0.157148,0.951444,0.058208,0.447164,0.154465,0.094802,0.445972,0.137795,0.079966,0.379697,0.157077,,,,,,
89,0.741667,0.00005,-0.109107,-0.008373,0.993995,0.077659,0.424317,0.149801,0.000138,0.058206,0.447166,0.154455,0.976633,0.094778,0.445907,0.137812,0.967674,0.079994,0.379878,0.157136,0.951444,0.058206,0.447162,0.154455,0.094798,0.445975,0.137785,0.079964,0.379698,0.157066,,,,,,
90,0.75,0.000104,-0.109141,-0.008384,0.993991,0.077656,0.424314,0.149789,0.000137,0.058203,0.447163,0.154444,0.97731,0.094777,0.445905,0.137803,0.967732,0.07999,0.379874,0.15712,0.951645,0.058203,0.447158,0.154444,0.094797,0.445974,0.137776,0.07996,0.379696,0.157051,,,,,,
91,0.758333,0.000136,-0.10913,-0.008434,0.993992,0.077653,0.424313,0.149779,0.000143,0.058202,0.447163,0.154437,0.976073,0.094775,0.445903,0.137795,0.966168,0.079983,0.379872,0.157107,0.950777,0.058199,0.447159,0.154439,0.094798,0.445973,0.137766,0.079952,0.379691,0.157036,,,,,,
92,0.766667,0.000121,-0.109117,-0.008386,0.993994,0.077651,0.424313,0.149769,0.000144,0.058197,0.447162,0.154426,0.976073,0.094771,0.445904,0.137783,0.966168,0.079985,0.379873,0.157098,0.950777,0.058197,0.447158,0.154426,0.094791,0.445974,0.137755,0.079955,0.379686,0.157025,,,,,,
93,0.775,0.000143,-0.109139,-0.008393,0.993991,0.077654,0.424314,0.14976,0.000141,0.0582,0.447162,0.154417,0.976803,0.094774,0.445906,0.137776,0.9673,0.079987,0.379873,0.157087,0.950468,0.058201,0.447159,0.154417,0.094793,0.445975,0.137749,0.079957,0.379689,0.157015,,,,,,
94,0.783333,0.000138,-0.109103,-0.008387,0.993995,0.07766,0.424313,0.149753,0.000139,0.058206,0.447162,0.154412,0.976803,0.094779,0.445905,0.137768,0.9673,0.079994,0.379873,0.157081,0.950468,0.058206,0.447158,0.154412,0.094799,0.445975,0.13774,0.079964,0.379692,0.157011,,,,,,
95,0.791667,0.00012,-0.109156,-0.008403,0.993989,0.077666,0.424316,0.149745,0.000138,0.058213,0.447166,0.1544,0.976946,0.094788,0.445907,0.13776,0.967501,0.079998,0.379876,0.157074,0.951749,0.058213,0.447162,0.154401,0.094809,0.445976,0.137733,0.079969,0.379697,0.157004,,,,,,
96,0.8,0.000088,-0.109145,-0.008372,0.993991,0.077672,0.424318,0.149738,0.000137,0.058218,0.447167,0.154392,0.976946,0.094792,0.445909,0.137751,0.967501,0.080007,0.379879,0.15707,0.951749,0.058218,0.447164,0.154393,0.094813,0.445977,0.137724,0.079977,0.379702,0.157001,,,,,,
97,0.808333,0.000109,-0.109154,-0.008391,0.993989,0.077673,0.424319,0.14973,0.000142,0.05822,0.447168,0.154385,0.976619,0.094794,0.44591,0.137745,0.966905,0.080006,0.379879,0.15706,0.95009,0.058221,0.447165,0.154384,0.094814,0.445981,0.137717,0.079976,0.379694,0.156987,,,,,,
98,0.816667,0.000143,-0.109132,-0.008406,0.993992,0.077671,0.424316,0.149721,0.000143,0.058218,0.447165,0.154378,0.976619,0.094792,0.445908,0.137736,0.966905,0.080003,0.379876,0.157048,0.95009,0.058218,0.447163,0.154378,0.094812,0.445978,0.137709,0.079974,0.379689,0.156974,,,,,,
99,0.825,0.000154,-0.109154,-0.008363,0.99399,0.077669,0.424315,0.14971,0.000142,0.058213,0.447163,0.154367,0.976801,0.094788,0.445908,0.137727,0.966969,0.080004,0.379875,0.157037,0.949967,0.058215,0.447159,0.154367,0.094807,0.445979,0.1377,0.079974,0.379688,0.156964,,,,,,
100,0.833333,0.000206,-0.109164,-0.008423,0.993988,0.077661,0.424313,0.149701,0.000144,0.058208,0.447162,0.15436,0.976801,0.094783,0.445906,0.13772,0.966969,0.079992,0.379871,0.157022,0.949967,0.058208,0.44716,0.15436,0.094804,0.445974,0.137693,0.079964,0.379684,0.156947,,,,,,
101,0.841667,0.000189,-0.109201,-0.008435,0.993984,0.077661,0.424314,0.149692,0.000141,0.058209,0.447164,0.154349,0.976714,0.094784,0.445906,0.137713,0.967326,0.07999,0.379873,0.157015,0.950083,0.05821,0.447161,0.154348,0.094803,0.445976,0.137686,0.079961,0.379687,0.156942,,,,,,
102,0.85,0.000178,-0.109221,-0.008409,0.993982,0.077662,0.424316,0.149681,0.000146,0.058209,0.447165,0.154337,0.976714,0.094785,0.445908,0.137701,0.967326,0.079993,0.379875,0.157006,0.950083,0.058209,0.447164,0.154336,0.094804,0.445978,0.137675,0.079965,0.379683,0.156928,,,,,,
103,0.858333,0.000153,-0.109227,-0.008408,0.993981,0.077667,0.424316,0.149675,0.000141,0.058214,0.447165,0.154329,0.976666,0.09479,0.445907,0.137694,0.966993,0.079998,0.379875,0.157001,0.950824,0.058213,0.447161,0.15433,0.094811,0.445978,0.137667,0.079968,0.379693,0.156929,,,,,,
104,0.866667,0.000172,-0.10931,-0.00841,0.993972,0.077672,0.424318,0.149665,0.000144,0.058218,0.447167,0.154317,0.976666,0.094797,0.44591,0.137688,0.966993,0.080002,0.379877,0.15699,0.950824,0.058218,0.447164,0.154317,0.094819,0.44598,0.13766,0.079972,0.379691,0.156917,,,,,,
105,0.875,0.000192,-0.109297,-0.008392,0.993974,0.077676,0.424318,0.149657,0.000141,0.05822,0.447166,0.15431,0.975977,0.0948,0.445912,0.13768,0.966465,0.080007,0.379877,0.15698,0.949778,0.058223,0.447165,0.154308,0.094817,0.44598,0.137655,0.079979,0.379689,0.156905,,,,,,
106,0.883333,0.00019,-0.109246,-0.00842,0.993979,0.077677,0.424318,0.149651,0.000141,0.058224,0.447167,0.154306,0.976569,0.094801,0.445911,0.137673,0.967286,0.080007,0.379877,0.156974,0.950109,0.058225,0.447165,0.154305,0.094821,0.44598,0.137646,0.079978,0.379691,0.156901,,,,,,
107,0.891667,0.000246,-0.109314,-0.008416,0.993972,0.077676,0.424319,0.149642,0.00014,0.058221,0.447167,0.154297,0.976569,0.094801,0.445913,0.137668,0.967286,0.080006,0.379877,0.156961,0.950109,0.058224,0.447164,0.154296,0.09482,0.445983,0.137642,0.079976,0.379692,0.156888,,,,,,
108,0.9,0.000196,-0.109378,-0.008406,0.993965,0.077674,0.424317,0.149639,0.000141,0.058218,0.447166,0.154289,0.977035,0.0948,0.44591,0.137665,0.967149,0.080003,0.379876,0.156963,0.949748,0.058221,0.447162,0.154288,0.094818,0.445982,0.137639,0.079972,0.379689,0.156889,,,,,,
109,0.908333,0.000224,-0.109371,-0.008434,0.993965,0.077671,0.424316,0.149635,0.000142,0.058217,0.447166,0.154287,0.977035,0.094798,0.445909,0.137663,0.967149,0.079998,0.379875,0.156956,0.949748,0.058219,0.447163,0.154286,0.094817,0.44598,0.137636,0.079968,0.379687,0.156882,,,,,,
110,0.916667,0.000243,-0.109384,-0.008432,0.993964,0.077672,0.424314,0.149629,0.000144,0.058217,0.447163,0.154281,0.976274,0.094799,0.445908,0.137658,0.966695,0.079999,0.379872,0.156949,0.948657,0.05822,0.447161,0.15428,0.094818,0.445979,0.137632,0.079969,0.379681,0.156872,,,,,,
111,0.925,0.000199,-0.109378,-0.008434,0.993964,0.077673,0.424315,0.149622,0.00014,0.058219,0.447165,0.154273,0.976274,0.094801,0.445907,0.137649,0.966695,0.08,0.379874,0.156945,0.948657,0.058222,0.447162,0.154271,0.094819,0.445977,0.137623,0.07997,0.379688,0.156872,,,,,,
112,0.933333,0.000204,-0.109473,-0.008424,0.993954,0.077674,0.424318,0.149613,0.000139,0.058218,0.447167,0.15426,0.977453,0.094803,0.445911,0.137643,0.968473,0.08,0.379877,0.156936,0.950159,0.058222,0.447166,0.154257,0.094819,0.44598,0.137619,0.079971,0.37969,0.156861,,,,,,
113,0.941667,0.000189,-0.109488,-0.008432,0.993952,0.077679,0.424319,0.149607,0.000139,0.058224,0.447168,0.154252,0.977453,0.094809,0.445911,0.137637,0.968473,0.080004,0.379878,0.156932,0.950159,0.058228,0.447165,0.154251,0.094827,0.445982,0.137611,0.079974,0.379692,0.156859,,,,,,
114,0.95,0.000186,-0.109532,-0.008443,0.993947,0.077677,0.424319,0.149598,0.000141,0.058222,0.447169,0.154242,0.977135,0.094809,0.44591,0.137629,0.967536,0.080001,0.379878,0.156923,0.949747,0.058226,0.447166,0.15424,0.094827,0.445981,0.137604,0.079971,0.37969,0.156849,,,,,,
115,0.958333,0.000224,-0.109589,-0.00842,0.993941,0.077679,0.42432,0.14959,0.000139,0.058222,0.447168,0.154233,0.977135,0.094811,0.445913,0.137625,0.967536,0.080004,0.379878,0.156912,0.949747,0.058227,0.447168,0.15423,0.094825,0.445982,0.137602,0.079976,0.379689,0.156836,,,,,,
116,0.966667,0.000214,-0.109617,-0.008408,0.993938,0.077674,0.424319,0.149586,0.000137,0.058216,0.447167,0.154228,0.977745,0.094806,0.445912,0.137621,0.968554,0.079999,0.379878,0.156909,0.950847,0.05822,0.447165,0.154225,0.094822,0.445981,0.137597,0.079971,0.379694,0.156837,,,,,,
117,0.975,0.000209,-0.109677,-0.0084,0.993932,0.077672,0.424318,0.149584,0.000136,0.058214,0.447166,0.154223,0.977745,0.094805,0.445911,0.137621,0.968554,0.079998,0.379876,0.156908,0.950847,0.058219,0.447161,0.154221,0.094822,0.445983,0.137596,0.079966,0.379696,0.156839,,,,,,
118,0.983333,0.000212,-0.109691,-0.00839,0.99393,0.077671,0.424317,0.149585,0.000146,0.058211,0.447165,0.154223,0.976138,0.094804,0.445911,0.137622,0.96704,0.079997,0.379876,0.156909,0.947575,0.058216,0.447164,0.15422,0.09482,0.445982,0.137597,0.079967,0.379679,0.156829,,,,,,
119,0.991667,0.000221,-0.109696,-0.008404,0.99393,0.077671,0.424315,0.14958,0.000146,0.058212,0.447164,0.154219,0.976138,0.094804,0.445909,0.137618,0.96704,0.079995,0.379874,0.156903,0.947575,0.058215,0.447163,0.154217,0.094822,0.44598,0.137593,0.079966,0.379679,0.156825,,,,,,
120,1,0.000214,-0.109705,-0.008411,0.993929,0.07767,0.424314,0.149577,0.00014,0.058212,0.447163,0.154215,0.976007,0.094805,0.445908,0.137615,0.966844,0.079994,0.379873,0.156901,0.947922,0.058216,0.447161,0.154212,0.094821,0.445978,0.13759,0.079964,0.379685,0.156827,,,,,,
121,1.008333,0.000246,-0.109691,-0.008403,0.99393,0.077672,0.424315,0.149572,0.000141,0.058213,0.447163,0.154211,0.977613,0.094805,0.445909,0.137611,0.967591,0.079997,0.379873,0.156893,0.948925,0.058219,0.447159,0.154208,0.094821,0.445982,0.137586,0.079965,0.379682,0.156818,,,,,,
122,1.016667,0.000227,-0.1098,-0.00842,0.993918,0.077673,0.424315,0.149568,0.000144,0.058215,0.447164,0.154203,0.977613,0.09481,0.445909,0.13761,0.967591,0.079995,0.379874,0.156891,0.948925,0.058219,0.447162,0.1542,0.094827,0.445981,0.137585,0.079964,0.379681,0.156815,,,,,,
123,1.025,0.000222,-0.109853,-0.008405,0.993912,0.077674,0.424318,0.149563,0.00014,0.058214,0.447166,0.154195,0.977424,0.094811,0.445911,0.137607,0.968188,0.079996,0.379876,0.156887,0.949721,0.058219,0.447165,0.154192,0.094827,0.445982,0.137582,0.079967,0.379688,0.156812,,,,,,
124,1.033333,0.000225,-0.10984,-0.008414,0.993914,0.077675,0.424318,0.14956,0.000136,0.058216,0.447166,0.154193,0.977424,0.094813,0.445911,0.137603,0.968188,0.079997,0.379876,0.156883,0.949721,0.058224,0.447164,0.154188,0.094826,0.445983,0.13758,0.079967,0.37969,0.15681,,,,,,
125,1.041667,0.000215,-0.10987,-0.008413,0.99391,0.077671,0.424317,0.149555,0.000139,0.058211,0.447165,0.154186,0.978061,0.09481,0.44591,0.137599,0.968173,0.079993,0.379875,0.156879,0.949324,0.058219,0.447162,0.154182,0.094824,0.445983,0.137575,0.079961,0.379686,0.156805,,,,,,
126,1.05,0.000246,-0.109997,-0.008445,0.993896,0.077666,0.424315,0.149553,0.000138,0.058206,0.447165,0.154181,0.978061,0.094809,0.445908,0.137603,0.968173,0.079983,0.379873,0.156875,0.949324,0.058214,0.447161,0.154177,0.094822,0.44598,0.137579,0.079951,0.379684,0.156802,,,,,,
127,1.058333,0.000231,-0.110033,-0.008423,0.993892,0.077659,0.424316,0.149552,0.000136,0.058198,0.447164,0.154178,0.97857,0.094801,0.445909,0.137602,0.968539,0.079977,0.379874,0.156876,0.950584,0.058204,0.44716,0.154174,0.094816,0.445981,0.137578,0.079945,0.379689,0.156804,,,,,,
128,1.066667,0.000258,-0.110059,-0.008461,0.993889,0.077657,0.424313,0.149549,0.000142,0.058197,0.447163,0.154175,0.97857,0.094802,0.445906,0.137601,0.968539,0.079972,0.379871,0.15687,0.950584,0.058203,0.44716,0.154172,0.094817,0.445979,0.137577,0.07994,0.379678,0.156795,,,,,,
129,1.075,0.000254,-0.110041,-0.008431,0.993891,0.077656,0.424314,0.149549,0.000146,0.058195,0.447163,0.154175,0.97692,0.094799,0.445908,0.1376,0.966736,0.079974,0.379872,0.15687,0.946901,0.058202,0.44716,0.154171,0.094814,0.445983,0.137575,0.079941,0.379673,0.156792,,,,,,
130,1.083333,0.000257,-0.110125,-0.008401,0.993882,0.077662,0.424316,0.14955,0.000139,0.0582,0.447164,0.154173,0.97692,0.094806,0.44591,0.137605,0.966736,0.079981,0.379874,0.156872,0.946901,0.058208,0.44716,0.154169,0.094819,0.445983,0.137581,0.07995,0.379683,0.156797,,,,,,
131,1.091667,0.000221,-0.110167,-0.008419,0.993877,0.077663,0.424316,0.149549,0.000137,0.058201,0.447165,0.154169,0.978892,0.094809,0.445909,0.137603,0.968827,0.07998,0.379874,0.156874,0.949769,0.05821,0.447161,0.154164,0.094822,0.445982,0.13758,0.079948,0.379686,0.156801,,,,,,
132,1.1,0.000184,-0.110267,-0.008423,0.993866,0.077667,0.424317,0.149548,0.000143,0.058204,0.447166,0.154162,0.978892,0.094816,0.445908,0.137604,0.968827,0.079982,0.379876,0.156877,0.949769,0.058212,0.447164,0.154158,0.094829,0.445982,0.13758,0.07995,0.37968,0.1568,,,,,,
133,1.108333,0.000237,-0.110249,-0.008454,0.993868,0.077664,0.424317,0.149547,0.000138,0.058202,0.447167,0.154165,0.978486,0.094813,0.445909,0.137605,0.968721,0.079976,0.379875,0.156872,0.949268,0.058211,0.447164,0.15416,0.094826,0.445981,0.137583,0.079945,0.379684,0.156797,,,,,,
134,1.116667,0.000281,-0.110303,-0.008446,0.993862,0.077661,0.424317,0.149545,0.000138,0.058199,0.447166,0.154162,0.978486,0.094811,0.445911,0.137606,0.968721,0.079974,0.379874,0.156865,0.949268,0.058207,0.447164,0.154157,0.094824,0.445983,0.137584,0.079943,0.379684,0.15679,,,,,,
135,1.125,0.00025,-0.110381,-0.008417,0.993854,0.077656,0.424317,0.149542,0.000138,0.058191,0.447165,0.154155,0.978429,0.094807,0.44591,0.137605,0.968793,0.07997,0.379875,0.156866,0.949376,0.058198,0.447162,0.154151,0.094821,0.445982,0.137581,0.079939,0.379687,0.156793,,,,,,
136,1.133333,0.000233,-0.110366,-0.008477,0.993855,0.077648,0.424318,0.149546,0.000136,0.058186,0.447169,0.154159,0.979079,0.094801,0.44591,0.137608,0.969356,0.079956,0.379876,0.156871,0.949923,0.058196,0.447166,0.154153,0.094812,0.445982,0.137586,0.079925,0.379688,0.156797,,,,,,
137,1.141667,0.000247,-0.110464,-0.008466,0.993844,0.077645,0.424313,0.149544,0.000137,0.058182,0.447163,0.154153,0.979079,0.0948,0.445905,0.137609,0.969356,0.079954,0.37987,0.156868,0.949923,0.058192,0.447161,0.154147,0.094811,0.445976,0.137588,0.079923,0.379679,0.156792,,,,,,
138,1.15,0.000278,-0.110537,-0.008475,0.993836,0.077645,0.424312,0.149547,0.000139,0.058181,0.447162,0.154156,0.978142,0.094802,0.445905,0.137617,0.968303,0.079951,0.379869,0.156869,0.949569,0.058188,0.447159,0.154152,0.094816,0.445977,0.137593,0.07992,0.37968,0.156795,,,,,,
139,1.158333,0.000249,-0.110581,-0.008462,0.993831,0.077644,0.424315,0.14955,0.000142,0.05818,0.447165,0.154155,0.978142,0.094802,0.445907,0.13762,0.968303,0.079951,0.379873,0.156874,0.949569,0.058188,0.447164,0.15415,0.094815,0.44598,0.137596,0.079921,0.379678,0.156797,,,,,,
140,1.166667,0.000287,-0.110597,-0.00849,0.993829,0.077648,0.424317,0.14955,0.000135,0.058185,0.447167,0.154156,0.97923,0.094807,0.445909,0.137622,0.969322,0.079952,0.379874,0.156871,0.950156,0.058194,0.447164,0.154151,0.094818,0.445982,0.1376,0.079921,0.379686,0.156798,,,,,,
141,1.175,0.000217,-0.110632,-0.008467,0.993825,0.07765,0.424318,0.149554,0.000138,0.058185,0.447169,0.154156,0.97923,0.094809,0.445909,0.137624,0.969322,0.079955,0.379876,0.156882,0.950156,0.058195,0.447165,0.15415,0.094821,0.445983,0.137601,0.079923,0.379685,0.156807,,,,,,
142,1.183333,0.00026,-0.110685,-0.008451,0.99382,0.077649,0.424316,0.149556,0.000138,0.058184,0.447166,0.154157,0.978438,0.094809,0.445909,0.13763,0.968687,0.079956,0.379874,0.156881,0.949517,0.058192,0.447163,0.154153,0.094822,0.445982,0.137607,0.079925,0.379685,0.156807,,,,,,
143,1.191667,0.00026,-0.110764,-0.008484,0.993811,0.077646,0.424315,0.149559,0.000134,0.058181,0.447165,0.154158,0.978438,0.094809,0.445906,0.137636,0.968687,0.079949,0.379872,0.156884,0.949517,0.058192,0.44716,0.154153,0.094821,0.445981,0.137614,0.079915,0.379687,0.156813,,,,,,
144,1.2,0.000248,-0.110833,-0.008486,0.993803,0.077643,0.424315,0.149563,0.000131,0.058177,0.447166,0.154159,0.980181,0.094808,0.445907,0.137642,0.969655,0.079944,0.379873,0.15689,0.952232,0.058186,0.44716,0.154155,0.094821,0.445979,0.137619,0.079911,0.379694,0.156822,,,,,,
145,1.208333,0.000233,-0.110895,-0.008506,0.993796,0.077637,0.424315,0.149563,0.000142,0.058171,0.447167,0.154155,0.980181,0.094804,0.445906,0.137643,0.969655,0.079935,0.379873,0.15689,0.952232,0.058178,0.447165,0.154151,0.094818,0.44598,0.137619,0.079903,0.379681,0.156815,,,,,,
146,1.216667,0.000257,-0.110936,-0.00848,0.993791,0.077633,0.424317,0.149565,0.000137,0.058166,0.447167,0.154157,0.978527,0.0948,0.445908,0.137648,0.968411,0.079933,0.379874,0.156891,0.950157,0.058173,0.447163,0.154153,0.094814,0.445981,0.137624,0.079901,0.379688,0.156819,,,,,,
147,1.225,0.000243,-0.111018,-0.008517,0.993782,0.077631,0.424316,0.149568,0.000137,0.058165,0.447168,0.154156,0.978527,0.094802,0.445906,0.137653,0.968411,0.079927,0.379873,0.156895,0.950157,0.05817,0.447165,0.154153,0.094818,0.445977,0.137628,0.079896,0.37969,0.156823,,,,,,
148,1.233333,0.000296,-0.111118,-0.008478,0.993771,0.07763,0.424313,0.149572,0.000137,0.058161,0.447163,0.154158,0.978244,0.094801,0.445906,0.137662,0.968702,0.079928,0.37987,0.156895,0.950241,0.058168,0.447162,0.154154,0.094815,0.445978,0.137638,0.079899,0.379685,0.156825,,,,,,
149,1.241667,0.000227,-0.111166,-0.008513,0.993765,0.07763,0.424317,0.149581,0.000136,0.058163,0.44717,0.154162,0.978244,0.094804,0.445907,0.13767,0.968702,0.079923,0.379875,0.15691,0.950241,0.058168,0.447167,0.154159,0.094819,0.445977,0.137646,0.079894,0.379691,0.156838,,,,,,
150,1.25,0.000232,-0.111227,-0.008461,0.993759,0.077633,0.424319,0.149584,0.000137,0.058163,0.447169,0.154162,0.978272,0.094806,0.44591,0.137675,0.968853,0.07993,0.379877,0.156914,0.950794,0.058169,0.447165,0.154159,0.094822,0.445982,0.13765,0.079899,0.379692,0.156841,,,,,,
151,1.258333,0.000201,-0.11132,-0.0085,0.993748,0.077632,0.424319,0.149591,0.000136,0.058163,0.447171,0.154164,0.978091,0.094809,0.445908,0.137684,0.969008,0.079924,0.379877,0.156923,0.950847,0.058168,0.44717,0.154161,0.094824,0.445977,0.13766,0.079895,0.379693,0.15685,,,,,,
152,1.266667,0.000221,-0.111364,-0.008465,0.993744,0.077628,0.424318,0.149594,0.00014,0.058157,0.447169,0.154167,0.978091,0.094805,0.445909,0.13769,0.969008,0.079923,0.379876,0.156926,0.950847,0.058164,0.447167,0.154163,0.094819,0.445982,0.137666,0.079893,0.379685,0.15685,,,,,,
153,1.275,0.000209,-0.111421,-0.008487,0.993737,0.077621,0.424321,0.149602,0.000139,0.05815,0.447173,0.154172,0.977532,0.0948,0.445911,0.137699,0.968184,0.079913,0.379879,0.156935,0.950403,0.058154,0.447171,0.15417,0.094817,0.445981,0.137674,0.079883,0.379694,0.156861,,,,,,
154,1.283333,0.0002,-0.111507,-0.008503,0.993727,0.077614,0.424319,0.149609,0.000135,0.058143,0.447171,0.154175,0.977532,0.094796,0.445908,0.137708,0.968184,0.079903,0.379877,0.156942,0.950403,0.058147,0.447168,0.154173,0.094812,0.445977,0.137683,0.079873,0.379697,0.156871,,,,,,
