Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:101PositionX,MarkerUnlabeled:101PositionY,MarkerUnlabeled:101PositionZ
,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,bug,bug,bug,bug,bug,bug,bug,bug,bug_1,bug_1,bug_1,bug_1,bug_2,bug_2,bug_2,bug_2,bug_3,bug_3,bug_3,bug_3,bug:Marker1,bug:Marker1,bug:Marker1,bug:Marker2,bug:Marker2,bug:Marker2,bug:Marker3,bug:Marker3,bug:Marker3,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
42,0.35,0.012328,-0.660668,0.005547,-0.750556,0.079656,0.424162,0.142746,0.000099,0.085876,0.447235,0.161484,0.974138,0.065972,0.445492,0.126599,0.981058,0.087118,0.379758,0.140155,0.970328,0.085884,0.447293,0.161523,0.065959,0.445516,0.126581,0.087118,0.379687,0.14012,,,,,,
43,0.358333,0.012314,-0.660644,0.005512,-0.750578,0.079645,0.424158,0.142751,0.000097,0.085864,0.44723,0.161491,0.975116,0.065963,0.445489,0.126604,0.981807,0.08711,0.379755,0.140157,0.970403,0.08587,0.447288,0.161526,0.065951,0.445514,0.126589,0.08711,0.379682,0.140123,,,,,,
44,0.366667,0.012335,-0.660598,0.005508,-0.750619,0.079636,0.424156,0.142753,0.000096,0.085851,0.447229,0.161494,0.975116,0.065954,0.445486,0.126605,0.981807,0.087102,0.379753,0.140162,0.970403,0.085858,0.447285,0.161529,0.065942,0.445512,0.126588,0.087103,0.379682,0.140128,,,,,,
45,0.375,0.012344,-0.660597,0.005522,-0.750619,0.079635,0.424157,0.142759,0.000095,0.085851,0.447231,0.161498,0.975204,0.065954,0.445487,0.126609,0.981611,0.087101,0.379754,0.140168,0.970929,0.085859,0.447289,0.161537,0.065942,0.445508,0.126591,0.0871,0.379687,0.140131,,,,,,
46,0.383333,0.012325,-0.660609,0.005531,-0.750609,0.079635,0.42416,0.142758,0.000096,0.085852,0.447233,0.161498,0.97513,0.065954,0.445491,0.126609,0.981951,0.0871,0.379757,0.140167,0.970882,0.085859,0.447291,0.161533,0.065943,0.445515,0.126594,0.087099,0.379686,0.140132,,,,,,
47,0.391667,0.012326,-0.660588,0.005524,-0.750627,0.079637,0.424163,0.142758,0.0001,0.085853,0.447236,0.161498,0.97513,0.065957,0.445493,0.126609,0.981951,0.087102,0.37976,0.140167,0.970882,0.08586,0.447294,0.161535,0.065944,0.445519,0.126591,0.087102,0.379686,0.140132,,,,,,
48,0.4,0.012326,-0.660551,0.005551,-0.750659,0.079636,0.424163,0.142758,0.000103,0.08585,0.447236,0.161498,0.973292,0.065958,0.445493,0.126606,0.980329,0.087099,0.379759,0.140169,0.969171,0.085859,0.447296,0.161537,0.065945,0.445518,0.126588,0.087099,0.379683,0.140134,,,,,,
49,0.408333,0.012327,-0.660586,0.005575,-0.750629,0.079635,0.424159,0.14276,0.000101,0.085852,0.447233,0.161499,0.973292,0.065956,0.445489,0.12661,0.980329,0.087096,0.379755,0.140172,0.969171,0.085859,0.447293,0.161536,0.065944,0.445515,0.126594,0.087096,0.379679,0.140137,,,,,,
50,0.416667,0.012298,-0.660516,0.005547,-0.750691,0.079627,0.424161,0.142762,0.000097,0.085841,0.447233,0.161503,0.974824,0.065951,0.445492,0.12661,0.981973,0.08709,0.379757,0.140171,0.970358,0.085848,0.447292,0.161539,0.06594,0.445517,0.126595,0.087089,0.379684,0.140136,,,,,,
51,0.425,0.012343,-0.660543,0.005544,-0.750666,0.07962,0.424161,0.142765,0.000098,0.085833,0.447235,0.161505,0.974824,0.065942,0.445491,0.126614,0.981973,0.087085,0.379758,0.140178,0.970358,0.085841,0.447291,0.161542,0.065929,0.445517,0.126596,0.087086,0.379685,0.140145,,,,,,
52,0.433333,0.012333,-0.660502,0.00557,-0.750702,0.079611,0.42416,0.14277,0.000095,0.085824,0.447234,0.16151,0.975464,0.065936,0.44549,0.126616,0.982066,0.087074,0.379756,0.140184,0.970983,0.085831,0.447291,0.161545,0.065924,0.445515,0.126601,0.087074,0.379686,0.14015,,,,,,
53,0.441667,0.012324,-0.660512,0.005516,-0.750694,0.079605,0.42416,0.142775,0.000096,0.085816,0.447233,0.161517,0.975464,0.065927,0.445491,0.126624,0.982066,0.087071,0.379757,0.140185,0.970983,0.085823,0.44729,0.161552,0.065915,0.445516,0.126608,0.087071,0.379687,0.140151,,,,,,
54,0.45,0.012317,-0.660499,0.005536,-0.750706,0.079602,0.424158,0.142779,0.000089,0.085813,0.44723,0.161521,0.976877,0.065926,0.445488,0.126627,0.983242,0.087066,0.379754,0.14019,0.973431,0.08582,0.447284,0.161555,0.065914,0.445512,0.126611,0.087067,0.379691,0.140155,,,,,,
55,0.458333,0.012297,-0.660478,0.005569,-0.750724,0.079604,0.42416,0.14278,0.000095,0.085817,0.447232,0.161522,0.976877,0.065931,0.445491,0.126627,0.983242,0.087065,0.379756,0.140192,0.973431,0.085824,0.447288,0.161557,0.065918,0.445517,0.12661,0.087066,0.379686,0.140159,,,,,,
56,0.466667,0.01229,-0.660483,0.005553,-0.75072,0.079609,0.424161,0.142779,0.000097,0.085821,0.447233,0.161522,0.975204,0.065935,0.445493,0.126627,0.98123,0.087071,0.379757,0.14019,0.970753,0.085829,0.447288,0.161557,0.065922,0.44552,0.126609,0.087072,0.379686,0.140157,,,,,,
57,0.475,0.01229,-0.660433,0.005571,-0.750763,0.079609,0.424163,0.142782,0.0001,0.085819,0.447235,0.161525,0.975204,0.065937,0.445495,0.126627,0.98123,0.08707,0.379759,0.140194,0.970753,0.085826,0.447292,0.161559,0.065925,0.445523,0.126611,0.087071,0.379683,0.140162,,,,,,
58,0.483333,0.01228,-0.660435,0.005578,-0.750762,0.079606,0.424163,0.142781,0.000098,0.085817,0.447235,0.161523,0.974878,0.065935,0.445495,0.126626,0.981277,0.087066,0.379759,0.140193,0.970209,0.085824,0.447292,0.161559,0.065923,0.445521,0.126609,0.087066,0.379685,0.14016,,,,,,
59,0.491667,0.012267,-0.660379,0.005618,-0.750811,0.079601,0.424163,0.142785,0.000103,0.085811,0.447235,0.161528,0.974878,0.065935,0.445495,0.126628,0.981277,0.087058,0.379758,0.1402,0.970209,0.085818,0.447293,0.161564,0.065922,0.445523,0.12661,0.087059,0.37968,0.140168,,,,,,
60,0.5,0.012265,-0.660402,0.005624,-0.750791,0.079592,0.42416,0.142784,0.000099,0.085803,0.447232,0.161527,0.973962,0.065925,0.445493,0.126627,0.980218,0.087048,0.379755,0.140199,0.968597,0.085811,0.447289,0.161563,0.065912,0.44552,0.12661,0.087049,0.379681,0.140166,,,,,,
61,0.508333,0.012284,-0.660427,0.005578,-0.750769,0.079583,0.424158,0.142791,0.000093,0.085793,0.44723,0.161534,0.976122,0.065912,0.44549,0.126636,0.982171,0.087043,0.379754,0.140204,0.97203,0.085801,0.447285,0.161568,0.0659,0.445515,0.12662,0.087045,0.379686,0.140171,,,,,,
62,0.516667,0.012295,-0.660395,0.005598,-0.750797,0.079575,0.424158,0.142793,0.000095,0.085784,0.447231,0.161536,0.976122,0.065906,0.44549,0.126636,0.982171,0.087034,0.379754,0.140208,0.97203,0.085791,0.447287,0.161572,0.065893,0.445515,0.126619,0.087035,0.379686,0.140174,,,,,,
63,0.525,0.012293,-0.660382,0.005578,-0.750809,0.079575,0.424158,0.142797,0.000091,0.085783,0.447231,0.16154,0.97659,0.065906,0.44549,0.12664,0.982536,0.087036,0.379754,0.140211,0.97286,0.08579,0.447284,0.161574,0.065894,0.445515,0.126623,0.087037,0.379689,0.140178,,,,,,
64,0.533333,0.012307,-0.660331,0.00561,-0.750853,0.079577,0.424159,0.142799,0.00009,0.085783,0.447233,0.161542,0.97659,0.065911,0.44549,0.126639,0.982536,0.087037,0.379755,0.140217,0.97286,0.08579,0.447286,0.161576,0.065899,0.445515,0.126623,0.087038,0.37969,0.140184,,,,,,
65,0.541667,0.012285,-0.660301,0.005604,-0.750879,0.079579,0.424161,0.142799,0.000093,0.085784,0.447234,0.161543,0.9762,0.065914,0.445493,0.126638,0.982319,0.087038,0.379757,0.140215,0.971551,0.085791,0.447289,0.161576,0.065903,0.445519,0.126623,0.087039,0.379687,0.140182,,,,,,
66,0.55,0.012253,-0.660315,0.005611,-0.750868,0.07958,0.424162,0.1428,0.000095,0.085787,0.447233,0.161544,0.9762,0.065916,0.445495,0.12664,0.982319,0.087037,0.379757,0.140214,0.971551,0.085794,0.44729,0.16158,0.065904,0.445519,0.126624,0.087037,0.379688,0.14018,,,,,,
67,0.558333,0.012283,-0.660338,0.005614,-0.750847,0.079582,0.424162,0.142801,0.000094,0.085789,0.447234,0.161544,0.975692,0.065916,0.445494,0.126641,0.982272,0.08704,0.379757,0.140217,0.971486,0.085796,0.447291,0.161579,0.065904,0.445518,0.126626,0.087041,0.379688,0.140183,,,,,,
68,0.566667,0.012315,-0.66032,0.00561,-0.750862,0.079575,0.42416,0.142802,0.000093,0.08578,0.447234,0.161544,0.975692,0.065909,0.445491,0.126641,0.982272,0.087036,0.379756,0.14022,0.971486,0.085788,0.447288,0.161579,0.065896,0.445517,0.126624,0.087037,0.379688,0.140189,,,,,,
69,0.575,0.012327,-0.660299,0.00562,-0.75088,0.079567,0.424163,0.142802,0.000092,0.085771,0.447237,0.161544,0.976399,0.065902,0.445493,0.12664,0.982538,0.087028,0.379758,0.140223,0.972017,0.085778,0.447292,0.161578,0.06589,0.445518,0.126625,0.087029,0.37969,0.14019,,,,,,
70,0.583333,0.01232,-0.660246,0.005614,-0.750928,0.079556,0.424162,0.142806,0.000088,0.085757,0.447236,0.16155,0.976399,0.065893,0.445492,0.126642,0.982538,0.087018,0.379757,0.140227,0.972017,0.085764,0.447291,0.161582,0.065883,0.445515,0.126628,0.087018,0.379694,0.140192,,,,,,
71,0.591667,0.012315,-0.660266,0.00561,-0.75091,0.079552,0.42416,0.142807,0.000088,0.085755,0.447234,0.16155,0.977235,0.065889,0.445491,0.126644,0.983074,0.087014,0.379755,0.140226,0.973376,0.085762,0.447286,0.161583,0.065877,0.445515,0.126628,0.087015,0.379692,0.140194,,,,,,
72,0.6,0.012295,-0.660229,0.005593,-0.750943,0.079551,0.424158,0.14281,0.000088,0.085751,0.447231,0.161555,0.977235,0.065889,0.44549,0.126647,0.983074,0.087012,0.379754,0.140228,0.973376,0.085759,0.447286,0.16159,0.065878,0.445511,0.126632,0.087012,0.379692,0.140193,,,,,,
73,0.608333,0.012312,-0.660212,0.005625,-0.750957,0.079551,0.424158,0.142809,0.00009,0.085752,0.447232,0.161553,0.976218,0.06589,0.445488,0.126644,0.982697,0.087012,0.379753,0.14023,0.973261,0.08576,0.447286,0.161588,0.065878,0.445511,0.126626,0.087012,0.37969,0.140196,,,,,,
74,0.616667,0.012317,-0.660189,0.005658,-0.750977,0.079554,0.424159,0.142809,0.000091,0.085754,0.447234,0.161552,0.976218,0.065895,0.44549,0.126642,0.982697,0.087013,0.379754,0.140233,0.973261,0.085762,0.447286,0.161586,0.065882,0.445515,0.126625,0.087015,0.37969,0.140201,,,,,,
75,0.625,0.012326,-0.660181,0.00563,-0.750984,0.079557,0.424163,0.142812,0.000093,0.085755,0.447238,0.161556,0.976653,0.065897,0.445493,0.126645,0.982401,0.087018,0.379759,0.140235,0.973029,0.085763,0.447292,0.161589,0.065885,0.445519,0.12663,0.08702,0.37969,0.140203,,,,,,
76,0.633333,0.012322,-0.660166,0.005625,-0.750998,0.079556,0.424164,0.14281,0.00009,0.085754,0.447239,0.161554,0.976288,0.065897,0.445495,0.126643,0.982694,0.087018,0.37976,0.140233,0.973702,0.085762,0.447292,0.161591,0.065885,0.445517,0.126625,0.087019,0.379698,0.140199,,,,,,
77,0.641667,0.01231,-0.660129,0.005623,-0.751031,0.079553,0.424161,0.142811,0.000091,0.085749,0.447235,0.161556,0.976288,0.065896,0.445492,0.126643,0.982694,0.087015,0.379757,0.140233,0.973702,0.085756,0.447289,0.16159,0.065884,0.445517,0.126627,0.087016,0.37969,0.140201,,,,,,
78,0.65,0.012367,-0.660132,0.005648,-0.751027,0.079547,0.42416,0.142812,0.000093,0.085742,0.447237,0.161555,0.975982,0.065889,0.445489,0.126642,0.982128,0.08701,0.379756,0.14024,0.971869,0.08575,0.447291,0.161589,0.065877,0.445514,0.126626,0.087011,0.379688,0.140208,,,,,,
79,0.658333,0.012313,-0.660139,0.005645,-0.751022,0.079543,0.424158,0.142813,0.000086,0.08574,0.447233,0.161557,0.975982,0.065886,0.445489,0.126644,0.982128,0.087003,0.379753,0.140237,0.971869,0.085748,0.447285,0.161591,0.065874,0.445511,0.126629,0.087003,0.379693,0.140203,,,,,,
80,0.666667,0.012327,-0.660128,0.005672,-0.751031,0.07954,0.424158,0.142814,0.000086,0.085737,0.447234,0.161557,0.977042,0.065884,0.445488,0.126644,0.984138,0.086999,0.379753,0.14024,0.974248,0.085744,0.447289,0.161591,0.065873,0.445509,0.126629,0.086998,0.379692,0.140204,,,,,,
81,0.675,0.012329,-0.660112,0.005645,-0.751045,0.079539,0.424159,0.142815,0.000089,0.085734,0.447234,0.16156,0.977042,0.065882,0.445489,0.126645,0.984138,0.087,0.379754,0.140241,0.974248,0.085742,0.447289,0.161594,0.065871,0.445512,0.12663,0.087001,0.37969,0.140207,,,,,,
82,0.683333,0.01231,-0.660072,0.005655,-0.75108,0.079543,0.424159,0.142814,0.000091,0.085737,0.447234,0.16156,0.976065,0.065889,0.44549,0.126643,0.982538,0.087002,0.379754,0.14024,0.973182,0.085745,0.447288,0.161596,0.065877,0.445513,0.126626,0.087003,0.379691,0.140206,,,,,,
83,0.691667,0.012297,-0.660048,0.005656,-0.751101,0.079547,0.42416,0.142812,0.000087,0.08574,0.447234,0.161558,0.976065,0.065894,0.445491,0.126641,0.982538,0.087006,0.379755,0.140237,0.973182,0.085747,0.447287,0.161591,0.065883,0.445515,0.126626,0.087007,0.379692,0.140204,,,,,,
84,0.7,0.012271,-0.660026,0.005666,-0.751121,0.079549,0.424161,0.14281,0.000087,0.085743,0.447235,0.161557,0.977003,0.065899,0.445494,0.126638,0.983673,0.087006,0.379756,0.140235,0.97426,0.085751,0.447288,0.161592,0.065888,0.445515,0.126622,0.087007,0.379695,0.1402,,,,,,
85,0.708333,0.012284,-0.659947,0.005664,-0.751191,0.079549,0.424163,0.142812,0.00009,0.085738,0.447237,0.16156,0.977003,0.065902,0.445495,0.126637,0.983673,0.087008,0.379758,0.140238,0.97426,0.085746,0.447291,0.161594,0.06589,0.445519,0.126621,0.087009,0.379694,0.140205,,,,,,
86,0.716667,0.012266,-0.659973,0.005664,-0.751168,0.079545,0.424161,0.142815,0.000088,0.085735,0.447234,0.161563,0.976944,0.065896,0.445494,0.126641,0.982899,0.087002,0.379756,0.14024,0.973826,0.085743,0.447286,0.161598,0.065884,0.445518,0.126624,0.087004,0.379694,0.140207,,,,,,
87,0.725,0.012286,-0.65992,0.005627,-0.751215,0.079542,0.424162,0.142816,0.000087,0.085728,0.447236,0.161566,0.976944,0.065894,0.445494,0.126641,0.982899,0.087003,0.379758,0.140242,0.973826,0.085736,0.447287,0.161601,0.065882,0.445516,0.126624,0.087004,0.379699,0.140208,,,,,,
88,0.733333,0.012243,-0.659918,0.005708,-0.751217,0.079534,0.424159,0.142818,0.000087,0.085725,0.447232,0.161567,0.977376,0.065891,0.445492,0.126642,0.983302,0.086988,0.379753,0.140245,0.973943,0.085732,0.447284,0.1616,0.065879,0.445516,0.126626,0.086989,0.379691,0.140213,,,,,,
89,0.741667,0.012287,-0.659903,0.005691,-0.751229,0.079536,0.424159,0.14282,0.000088,0.085724,0.447234,0.161568,0.977376,0.065891,0.445491,0.126642,0.983302,0.086993,0.379754,0.140249,0.973943,0.085731,0.447288,0.161601,0.06588,0.445514,0.126628,0.086994,0.37969,0.140215,,,,,,
90,0.75,0.012252,-0.659851,0.005678,-0.751276,0.07954,0.424158,0.142819,0.000087,0.085726,0.447231,0.16157,0.977056,0.065898,0.445491,0.126641,0.983591,0.086997,0.379752,0.140247,0.973432,0.085732,0.447284,0.161601,0.065888,0.445514,0.126628,0.086997,0.379689,0.140213,,,,,,
91,0.758333,0.012242,-0.659805,0.005709,-0.751316,0.079545,0.424159,0.142816,0.000083,0.08573,0.447232,0.161567,0.978087,0.065906,0.445493,0.126636,0.984352,0.086999,0.379753,0.140246,0.975297,0.085738,0.447284,0.161599,0.065896,0.445515,0.126621,0.087001,0.379696,0.140212,,,,,,
92,0.766667,0.012252,-0.659805,0.005647,-0.751316,0.07955,0.424162,0.142813,0.00009,0.085732,0.447234,0.161565,0.978087,0.065909,0.445495,0.126635,0.984352,0.087009,0.379757,0.14024,0.975297,0.08574,0.447287,0.161598,0.065897,0.445521,0.126619,0.087011,0.379691,0.140208,,,,,,
93,0.775,0.012239,-0.659771,0.005671,-0.751346,0.079551,0.424161,0.142812,0.00009,0.085733,0.447233,0.161564,0.976843,0.065913,0.445495,0.126632,0.982674,0.087008,0.379756,0.140239,0.972758,0.085741,0.447286,0.161597,0.065901,0.44552,0.126616,0.08701,0.37969,0.140208,,,,,,
94,0.783333,0.012238,-0.659795,0.005707,-0.751324,0.079551,0.424163,0.142812,0.000089,0.085736,0.447236,0.161563,0.976843,0.065913,0.445496,0.126632,0.982674,0.087006,0.379757,0.140242,0.972758,0.085743,0.447286,0.161596,0.065901,0.445523,0.126616,0.087008,0.379693,0.140211,,,,,,
95,0.791667,0.012232,-0.659728,0.005704,-0.751383,0.079549,0.42416,0.142814,0.00009,0.08573,0.447232,0.161567,0.977126,0.065914,0.445494,0.126632,0.982713,0.087004,0.379754,0.140244,0.972935,0.085737,0.447285,0.161599,0.065902,0.44552,0.126616,0.087006,0.379689,0.140213,,,,,,
96,0.8,0.012233,-0.659736,0.005704,-0.751376,0.079545,0.42416,0.142816,0.000087,0.085726,0.447232,0.161569,0.977126,0.065909,0.445494,0.126634,0.982713,0.087,0.379754,0.140246,0.972935,0.085733,0.447285,0.1616,0.065898,0.445519,0.12662,0.087001,0.37969,0.140214,,,,,,
97,0.808333,0.01225,-0.659696,0.005669,-0.751411,0.07954,0.424159,0.142817,0.000085,0.085718,0.447232,0.16157,0.977796,0.065905,0.445492,0.126633,0.9837,0.086999,0.379753,0.140246,0.974553,0.085725,0.447283,0.161602,0.065893,0.445515,0.126618,0.087,0.379694,0.140214,,,,,,
98,0.816667,0.012251,-0.659649,0.005695,-0.751453,0.079537,0.424161,0.142817,0.000086,0.085713,0.447233,0.161571,0.977796,0.065904,0.445494,0.126632,0.9837,0.086994,0.379755,0.14025,0.974553,0.085721,0.447284,0.161605,0.065892,0.445517,0.126615,0.086996,0.379696,0.140217,,,,,,
99,0.825,0.012266,-0.659622,0.005684,-0.751476,0.079539,0.424157,0.14282,0.000086,0.085713,0.44723,0.161574,0.978047,0.065906,0.445489,0.126633,0.983685,0.086998,0.379751,0.140253,0.973615,0.085719,0.447282,0.161604,0.065895,0.445514,0.12662,0.086999,0.379688,0.140221,,,,,,
100,0.833333,0.01229,-0.659618,0.005676,-0.75148,0.079546,0.424162,0.142815,0.00009,0.085719,0.447236,0.161568,0.978047,0.065913,0.445493,0.126628,0.983685,0.087007,0.379756,0.140249,0.973615,0.085726,0.447289,0.161602,0.065901,0.445517,0.126612,0.087008,0.379692,0.140216,,,,,,
101,0.841667,0.012309,-0.659625,0.005693,-0.751472,0.079552,0.424162,0.142811,0.000093,0.085725,0.447237,0.161563,0.976834,0.065918,0.445492,0.126623,0.981858,0.087013,0.379756,0.140248,0.971266,0.085732,0.447289,0.161594,0.065906,0.445521,0.126608,0.087016,0.379686,0.140219,,,,,,
102,0.85,0.012284,-0.659565,0.005666,-0.751526,0.079556,0.424164,0.142809,0.000091,0.085726,0.447238,0.161563,0.976834,0.065925,0.445496,0.12662,0.981858,0.087018,0.379759,0.140243,0.971266,0.085733,0.447291,0.161595,0.065913,0.445522,0.126605,0.08702,0.379693,0.140211,,,,,,
103,0.858333,0.012262,-0.659527,0.005665,-0.751559,0.079558,0.424162,0.142806,0.000095,0.085727,0.447235,0.161562,0.975758,0.065929,0.445495,0.126617,0.981548,0.087019,0.379757,0.14024,0.971258,0.085735,0.447289,0.161597,0.065916,0.445522,0.1266,0.08702,0.379687,0.140208,,,,,,
104,0.866667,0.012287,-0.659513,0.005665,-0.751571,0.079558,0.424162,0.142804,0.000093,0.085725,0.447235,0.161559,0.975758,0.065929,0.445493,0.126613,0.981548,0.087021,0.379756,0.140239,0.971258,0.085733,0.447289,0.161592,0.065917,0.44552,0.126597,0.087022,0.379688,0.140208,,,,,,
105,0.875,0.012294,-0.659479,0.005635,-0.751602,0.079555,0.424161,0.142804,0.00009,0.085719,0.447235,0.16156,0.976341,0.065926,0.445493,0.126612,0.981986,0.08702,0.379757,0.140239,0.971677,0.085725,0.447287,0.161591,0.065914,0.44552,0.126598,0.087022,0.37969,0.140208,,,,,,
106,0.883333,0.012321,-0.659485,0.00563,-0.751596,0.07955,0.424161,0.142802,0.000092,0.085713,0.447236,0.161558,0.976977,0.06592,0.445491,0.12661,0.982012,0.087017,0.379757,0.140238,0.97226,0.08572,0.447287,0.16159,0.065907,0.445519,0.126594,0.087019,0.37969,0.140209,,,,,,
107,0.891667,0.01232,-0.659448,0.005645,-0.751628,0.07955,0.424159,0.142806,0.000092,0.085712,0.447234,0.161561,0.976977,0.065922,0.445489,0.126612,0.982012,0.087016,0.379754,0.140243,0.97226,0.08572,0.447287,0.161595,0.06591,0.445515,0.126596,0.087018,0.379688,0.140211,,,,,,
108,0.9,0.012327,-0.659421,0.005637,-0.751652,0.079554,0.424159,0.142809,0.000092,0.085714,0.447234,0.161565,0.976806,0.065927,0.445489,0.126614,0.98207,0.087022,0.379754,0.140247,0.972384,0.085722,0.447285,0.161598,0.065914,0.445516,0.126598,0.087024,0.379688,0.140216,,,,,,
109,0.908333,0.012344,-0.659393,0.005643,-0.751676,0.079561,0.424159,0.142807,0.000089,0.08572,0.447234,0.161563,0.976806,0.065935,0.445488,0.126611,0.98207,0.087029,0.379754,0.140247,0.972384,0.085727,0.447286,0.161595,0.065923,0.445514,0.126595,0.087032,0.37969,0.140216,,,,,,
110,0.916667,0.012351,-0.659383,0.005618,-0.751685,0.079564,0.424161,0.142801,0.000092,0.085721,0.447236,0.161557,0.977034,0.065937,0.44549,0.126604,0.982136,0.087034,0.379757,0.14024,0.971704,0.085727,0.447289,0.161588,0.065925,0.445519,0.126589,0.087037,0.379688,0.14021,,,,,,
111,0.925,0.01231,-0.659326,0.005634,-0.751736,0.079571,0.424163,0.142798,0.000094,0.085726,0.447237,0.161556,0.977034,0.065948,0.445493,0.1266,0.982136,0.087038,0.379758,0.140236,0.971704,0.085734,0.447291,0.16159,0.065935,0.44552,0.126583,0.08704,0.379689,0.140204,,,,,,
112,0.933333,0.012317,-0.659276,0.005643,-0.751779,0.079576,0.424165,0.142793,0.000096,0.085729,0.44724,0.161552,0.975554,0.065955,0.445496,0.126593,0.981121,0.087043,0.379761,0.140234,0.970981,0.085737,0.447294,0.161587,0.065942,0.445523,0.126576,0.087046,0.37969,0.140203,,,,,,
113,0.941667,0.01233,-0.659254,0.005648,-0.751798,0.079575,0.424161,0.142794,0.000095,0.085727,0.447236,0.161552,0.975554,0.065955,0.44549,0.126593,0.981121,0.087043,0.379756,0.140236,0.970981,0.085733,0.447291,0.161584,0.065943,0.445518,0.126579,0.087045,0.379684,0.140205,,,,,,
114,0.95,0.012177,-0.658419,0.004958,-0.752537,0.079555,0.424148,0.1428,0.000096,0.085645,0.447207,0.161599,0.975121,0.065952,0.445485,0.126593,0.98234,0.087067,0.379753,0.140208,0.970637,0.085652,0.447267,0.161633,0.065941,0.445509,0.126579,0.087067,0.379681,0.140172,,,,,,
115,0.958333,0.011878,-0.659423,0.004604,-0.751664,0.079585,0.424151,0.142873,0.000086,0.085723,0.447194,0.161676,0.975121,0.065937,0.445501,0.126722,0.98234,0.087095,0.379759,0.14022,0.970637,0.085729,0.447249,0.161708,0.065926,0.445524,0.126709,0.087094,0.379697,0.140184,,,,,,
116,0.966667,0.011224,-0.659708,0.004495,-0.751425,0.079677,0.424159,0.142975,0.000102,0.085845,0.447176,0.161799,0.973453,0.066032,0.445536,0.126858,0.979219,0.087153,0.379764,0.140267,0.970722,0.085855,0.44723,0.161841,0.066015,0.445564,0.126833,0.087153,0.379696,0.140234,,,,,,
117,0.975,0.010721,-0.659496,0.004341,-0.751619,0.079811,0.424154,0.143034,0.000105,0.085978,0.447151,0.161884,0.973453,0.066185,0.445553,0.126929,0.979219,0.08727,0.37976,0.140288,0.970722,0.085986,0.447211,0.161925,0.06617,0.445581,0.126907,0.087269,0.379685,0.140251,,,,,,
118,0.983333,0.011006,-0.659256,0.004019,-0.751827,0.079868,0.424177,0.143053,0.000112,0.086003,0.447179,0.161907,0.97119,0.066233,0.445564,0.12694,0.97779,0.087367,0.379789,0.140312,0.967055,0.086012,0.44724,0.16195,0.066217,0.445594,0.126916,0.087367,0.379708,0.140277,,,,,,
119,0.991667,0.012328,-0.659466,0.003228,-0.751626,0.079801,0.424151,0.14302,0.000112,0.085881,0.447189,0.161848,0.97119,0.066094,0.445483,0.126895,0.97779,0.087429,0.379782,0.140316,0.967055,0.08589,0.447249,0.161892,0.066078,0.445512,0.126871,0.087429,0.379701,0.140282,,,,,,
120,1,0.013625,-0.659769,0.002624,-0.75134,0.07969,0.424176,0.142985,0.000114,0.085726,0.447251,0.161782,0.971057,0.065913,0.445453,0.126848,0.977571,0.087431,0.379824,0.140326,0.967003,0.085736,0.447313,0.161827,0.065896,0.445483,0.126823,0.08743,0.379743,0.140292,,,,,,
