Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:102PositionX,MarkerUnlabeled:102PositionY,MarkerUnlabeled:102PositionZ
1238,10.316667,0.028948,-0.903503,0.014435,-0.427359,0.074718,0.424179,0.138214,0.000134,0.092244,0.447838,0.145648,0.973192,0.053251,0.445114,0.136253,0.964762,0.078659,0.379585,0.132741,0.951338,0.092255,0.447844,0.145654,0.05322,0.445162,0.136256,0.07869,0.379418,0.132834,,,,,,
1239,10.325,0.03086,-0.90421,0.013833,-0.425748,0.074518,0.424195,0.138162,0.000141,0.091979,0.447927,0.145518,0.976456,0.052963,0.445045,0.136266,0.9659,0.078612,0.379613,0.132703,0.95168,0.091988,0.44793,0.145523,0.052931,0.445098,0.136269,0.078651,0.379436,0.132803,,,,,,
1240,10.333333,0.032075,-0.904785,0.013214,-0.424452,0.074392,0.424212,0.13814,0.000145,0.091811,0.44799,0.145445,0.976456,0.052777,0.445005,0.136307,0.9659,0.078588,0.379642,0.132667,0.95168,0.091823,0.447997,0.145452,0.052742,0.445055,0.136308,0.078624,0.379462,0.132767,,,,,,
1241,10.341667,0.032649,-0.905205,0.01268,-0.42353,0.074331,0.424217,0.138134,0.000146,0.091731,0.448016,0.145414,0.974689,0.052682,0.444979,0.136355,0.965346,0.07858,0.379654,0.132634,0.950662,0.091743,0.448024,0.145421,0.052647,0.44503,0.136357,0.078615,0.379475,0.132733,,,,,,
1242,10.35,0.032611,-0.905421,0.012125,-0.423086,0.074327,0.424212,0.138137,0.000151,0.091726,0.448011,0.145423,0.974689,0.052668,0.444968,0.136401,0.965346,0.078588,0.379657,0.132587,0.950662,0.091741,0.448017,0.145431,0.052629,0.445021,0.136402,0.078625,0.379475,0.132688,,,,,,
1243,10.358333,0.032037,-0.905429,0.011695,-0.423125,0.074377,0.424207,0.138143,0.000145,0.091791,0.447985,0.14546,0.975061,0.052732,0.444979,0.136432,0.964901,0.078607,0.379656,0.132537,0.9515,0.091804,0.447989,0.145467,0.052695,0.445032,0.136435,0.078645,0.37948,0.132635,,,,,,
1244,10.366667,0.031005,-0.905331,0.011394,-0.423421,0.074461,0.42421,0.138164,0.000137,0.091909,0.447949,0.145526,0.975061,0.052851,0.44502,0.13647,0.964901,0.078624,0.379661,0.132496,0.9515,0.091921,0.447952,0.145532,0.052815,0.445071,0.136472,0.07866,0.379494,0.132589,,,,,,
1245,10.375,0.029524,-0.905102,0.011115,-0.424023,0.074574,0.424226,0.138191,0.000131,0.092069,0.44791,0.145618,0.978822,0.053016,0.445091,0.136505,0.968795,0.078636,0.379677,0.132449,0.954327,0.092074,0.447913,0.145622,0.052989,0.445143,0.136511,0.078672,0.379508,0.132542,,,,,,
1246,10.383333,0.027716,-0.90486,0.010717,-0.42467,0.074711,0.424237,0.138242,0.000132,0.092264,0.447853,0.145748,0.978375,0.053216,0.445169,0.136575,0.968029,0.078651,0.37969,0.132404,0.954636,0.092272,0.447855,0.145752,0.053186,0.445221,0.13658,0.078688,0.379523,0.132497,,,,,,
1247,10.391667,0.025766,-0.904548,0.010197,-0.42547,0.074843,0.42425,0.13831,0.000145,0.092456,0.447793,0.145908,0.978375,0.053415,0.445252,0.13666,0.968029,0.078658,0.379707,0.13236,0.954636,0.092472,0.447801,0.145916,0.053379,0.4453,0.136661,0.07869,0.37953,0.132456,,,,,,
1248,10.4,0.02374,-0.904204,0.009694,-0.426331,0.074984,0.424248,0.138391,0.000143,0.092658,0.447714,0.146085,0.97406,0.053626,0.445323,0.136758,0.966258,0.078668,0.379709,0.13233,0.95256,0.092674,0.447724,0.146094,0.053592,0.445368,0.136759,0.078695,0.379534,0.132424,,,,,,
1249,10.408333,0.021304,-0.903737,0.009016,-0.427463,0.07515,0.424248,0.138504,0.000143,0.092894,0.44762,0.14632,0.97406,0.053877,0.445408,0.136889,0.966258,0.078681,0.379715,0.132303,0.95256,0.092915,0.447639,0.146332,0.053842,0.445445,0.136889,0.078698,0.379546,0.13239,,,,,,
1250,10.416667,0.018698,-0.9032,0.008223,-0.428733,0.075314,0.424265,0.138637,0.000146,0.093129,0.447537,0.146589,0.973268,0.05413,0.445516,0.137043,0.966263,0.078684,0.379742,0.132281,0.951063,0.093144,0.447551,0.146598,0.054098,0.44556,0.137044,0.078708,0.37956,0.132376,,,,,,
1251,10.425,0.015918,-0.902574,0.007618,-0.430174,0.0755,0.424282,0.138777,0.000129,0.093392,0.447447,0.146867,0.973268,0.054415,0.445633,0.137191,0.966263,0.078692,0.379767,0.132274,0.951063,0.093401,0.447456,0.146874,0.054389,0.445679,0.137195,0.078717,0.379602,0.132361,,,,,,
1252,10.433333,0.012911,-0.901934,0.007017,-0.431623,0.075701,0.424299,0.13892,0.000129,0.09368,0.447346,0.147153,0.978437,0.054726,0.445757,0.137346,0.967386,0.078698,0.379793,0.132262,0.957697,0.093695,0.447343,0.147159,0.05469,0.44581,0.137348,0.078733,0.379637,0.132348,,,,,,
1253,10.441667,0.009934,-0.901177,0.006589,-0.433287,0.07593,0.424325,0.139058,0.000135,0.093993,0.447255,0.147435,0.978437,0.055067,0.445893,0.137479,0.967386,0.078731,0.379828,0.13226,0.957697,0.093999,0.447259,0.147439,0.055041,0.445947,0.137484,0.078764,0.379652,0.132355,,,,,,
1254,10.45,0.007284,-0.900636,0.006451,-0.434466,0.076156,0.424335,0.139176,0.000147,0.094302,0.447159,0.147659,0.973082,0.055397,0.446003,0.137598,0.964778,0.078768,0.379843,0.132272,0.951677,0.094322,0.44717,0.14767,0.055361,0.446052,0.137599,0.078794,0.379665,0.132365,,,,,,
1255,10.458333,0.004551,-0.900021,0.006455,-0.435774,0.076383,0.424337,0.139272,0.000153,0.094616,0.447052,0.147863,0.973082,0.055735,0.446111,0.137685,0.964778,0.078798,0.379849,0.132269,0.951677,0.094639,0.447062,0.147874,0.055696,0.44616,0.137685,0.078823,0.379666,0.132365,,,,,,
1256,10.466667,0.002306,-0.899388,0.006821,-0.437092,0.076594,0.424337,0.139321,0.000139,0.0949,0.446962,0.147995,0.97502,0.056046,0.446202,0.137701,0.967838,0.078837,0.379848,0.132267,0.952892,0.094914,0.446974,0.148004,0.056019,0.446247,0.137704,0.078858,0.379672,0.132358,,,,,,
1257,10.475,0.000599,-0.898925,0.007521,-0.438039,0.076772,0.424339,0.139325,0.000148,0.095142,0.446894,0.148043,0.97502,0.056307,0.44628,0.137667,0.967838,0.078866,0.379844,0.132265,0.952892,0.09516,0.446907,0.148054,0.056275,0.446327,0.137668,0.078889,0.379661,0.13236,,,,,,
1258,10.483333,-0.000421,-0.898667,0.008283,-0.438554,0.076903,0.424337,0.139297,0.000149,0.095319,0.44685,0.148026,0.972607,0.056496,0.446328,0.137604,0.964267,0.078895,0.379833,0.132261,0.951126,0.09534,0.446861,0.148037,0.05646,0.446376,0.137604,0.07892,0.379652,0.132356,,,,,,
1259,10.491667,-0.000791,-0.898546,0.008997,-0.438787,0.076973,0.424332,0.139242,0.000146,0.095413,0.44683,0.147959,0.972607,0.056594,0.446347,0.137517,0.964267,0.078911,0.379819,0.132249,0.951126,0.095436,0.446842,0.147971,0.056558,0.446392,0.137516,0.078931,0.379645,0.13234,,,,,,
1260,10.5,-0.000358,-0.898651,0.009722,-0.438557,0.076979,0.424323,0.139156,0.000142,0.095421,0.446838,0.147826,0.974343,0.056597,0.446332,0.137405,0.966334,0.07892,0.379798,0.132238,0.952864,0.095439,0.446848,0.147836,0.056566,0.446379,0.137406,0.078943,0.379622,0.13233,,,,,,
1261,10.508333,0.000652,-0.898991,0.010327,-0.437845,0.076925,0.424318,0.139054,0.000141,0.095352,0.446874,0.14765,0.975116,0.056512,0.446298,0.137292,0.966211,0.078911,0.379782,0.13222,0.952551,0.095367,0.446881,0.147659,0.056482,0.446347,0.137294,0.078937,0.379605,0.132314,,,,,,
1262,10.516667,0.002249,-0.899462,0.010823,-0.43686,0.076814,0.424313,0.138951,0.00015,0.095205,0.446932,0.147455,0.975116,0.056344,0.44624,0.137185,0.966211,0.078893,0.379766,0.132215,0.952551,0.095222,0.446941,0.147464,0.056311,0.446291,0.137186,0.078921,0.37958,0.132314,,,,,,
1263,10.525,0.004573,-0.900032,0.011291,-0.435654,0.076647,0.4243,0.138827,0.000142,0.094977,0.447013,0.147215,0.974228,0.056091,0.446145,0.137053,0.966457,0.078875,0.379743,0.132212,0.952948,0.094994,0.447023,0.147225,0.056059,0.446191,0.137054,0.078898,0.379568,0.132304,,,,,,
1264,10.533333,0.0073,-0.900701,0.011598,-0.434223,0.076444,0.424278,0.138714,0.000137,0.094695,0.447099,0.146977,0.974228,0.055781,0.446023,0.136943,0.966457,0.078855,0.379712,0.132222,0.952948,0.094714,0.447111,0.146988,0.055747,0.446065,0.136943,0.078876,0.379548,0.132309,,,,,,
1265,10.541667,0.009993,-0.901496,0.01165,-0.432516,0.076228,0.424268,0.138623,0.000136,0.094401,0.447196,0.14676,0.977345,0.055455,0.44591,0.136878,0.96866,0.078827,0.379698,0.13223,0.952359,0.094407,0.447204,0.146766,0.055433,0.445959,0.136883,0.078854,0.379519,0.132326,,,,,,
1266,10.55,0.012995,-0.902281,0.011779,-0.430791,0.075997,0.424249,0.138518,0.000138,0.094081,0.447295,0.14652,0.977345,0.055105,0.445777,0.136792,0.96866,0.078805,0.379675,0.132241,0.952359,0.0941,0.447297,0.146528,0.055067,0.445827,0.136792,0.078837,0.379511,0.132331,,,,,,
1267,10.558333,0.015692,-0.902951,0.011905,-0.429292,0.075801,0.42425,0.138423,0.00014,0.093803,0.447401,0.146306,0.975514,0.054802,0.445675,0.136712,0.966649,0.078798,0.379674,0.132252,0.952871,0.093816,0.447409,0.146313,0.05477,0.445724,0.136714,0.078828,0.3795,0.132346,,,,,,
1268,10.566667,0.018341,-0.903652,0.012102,-0.427704,0.075615,0.424248,0.13833,0.000136,0.093539,0.447502,0.146088,0.975514,0.054512,0.445573,0.136636,0.966649,0.078793,0.37967,0.132267,0.952871,0.09355,0.447504,0.146093,0.05448,0.445625,0.136639,0.078828,0.3795,0.132361,,,,,,
1269,10.575,0.020852,-0.904184,0.012366,-0.426455,0.075452,0.42423,0.138248,0.000145,0.093298,0.44758,0.145894,0.973437,0.054254,0.44546,0.136556,0.964474,0.078804,0.379649,0.132294,0.953242,0.09332,0.447587,0.145904,0.054213,0.445508,0.136555,0.078835,0.379481,0.132386,,,,,,
1270,10.583333,0.023232,-0.904673,0.012654,-0.425285,0.075309,0.424221,0.138149,0.000132,0.093081,0.447662,0.145689,0.973437,0.054022,0.445361,0.136457,0.964474,0.078825,0.379639,0.132302,0.953242,0.093093,0.44767,0.145696,0.053992,0.445406,0.136461,0.078851,0.379476,0.13239,,,,,,
1271,10.591667,0.025265,-0.905124,0.013101,-0.424195,0.075189,0.424212,0.138061,0.000143,0.092903,0.447731,0.145497,0.974169,0.053829,0.445279,0.136365,0.966701,0.078836,0.379627,0.132319,0.952109,0.092917,0.447742,0.145506,0.053797,0.445324,0.136367,0.078863,0.379452,0.132414,,,,,,
1272,10.6,0.027116,-0.905582,0.013399,-0.423093,0.075083,0.424209,0.137978,0.000143,0.092742,0.447797,0.145322,0.974169,0.053654,0.445207,0.136289,0.966701,0.078851,0.379623,0.132324,0.952109,0.092761,0.447807,0.145331,0.053618,0.445251,0.136289,0.07888,0.379452,0.132417,,,,,,
1273,10.608333,0.028794,-0.905903,0.013785,-0.42228,0.074983,0.424197,0.137911,0.000137,0.092592,0.447848,0.145172,0.974929,0.053496,0.445133,0.136214,0.966998,0.078861,0.379609,0.132346,0.955269,0.09261,0.447856,0.145181,0.053458,0.445178,0.136215,0.078889,0.379447,0.132434,,,,,,
1274,10.616667,0.030087,-0.906153,0.013908,-0.42165,0.074897,0.424202,0.137859,0.000138,0.092464,0.447902,0.145064,0.974929,0.053361,0.445089,0.136165,0.966998,0.078865,0.379616,0.132349,0.955269,0.092473,0.447911,0.145071,0.053331,0.445137,0.136168,0.078895,0.379441,0.132445,,,,,,
1275,10.625,0.031076,-0.906253,0.013931,-0.421362,0.07483,0.424199,0.137843,0.000142,0.09236,0.447936,0.145016,0.975033,0.053257,0.445047,0.136144,0.965886,0.078874,0.379615,0.13237,0.952785,0.092375,0.447943,0.145024,0.05322,0.445097,0.136145,0.078907,0.379444,0.132465,,,,,,
1276,10.633333,0.031621,-0.906225,0.013613,-0.421392,0.074782,0.424195,0.13786,0.000145,0.092282,0.447954,0.145036,0.974476,0.053183,0.445016,0.136162,0.965411,0.078882,0.379617,0.132381,0.951415,0.092296,0.447961,0.145044,0.053147,0.445066,0.136163,0.078915,0.37944,0.132479,,,,,,
1277,10.641667,0.031602,-0.906102,0.01311,-0.421673,0.074775,0.424193,0.137924,0.000146,0.092261,0.447952,0.145134,0.974476,0.053168,0.445007,0.136233,0.965411,0.078896,0.379621,0.132407,0.951415,0.092275,0.447958,0.145141,0.053134,0.445057,0.136235,0.07893,0.379441,0.132506,,,,,,
1278,10.65,0.031048,-0.905885,0.012461,-0.4222,0.074804,0.424198,0.138025,0.000141,0.092292,0.447937,0.145293,0.975886,0.053208,0.445024,0.136344,0.967068,0.078912,0.379634,0.132437,0.951273,0.092301,0.447945,0.145298,0.053179,0.445074,0.136348,0.078944,0.379454,0.132535,,,,,,
1279,10.658333,0.029873,-0.905459,0.01172,-0.423219,0.074895,0.424208,0.13817,0.000153,0.092401,0.447904,0.145533,0.975886,0.053333,0.445069,0.136492,0.967068,0.078951,0.379652,0.132485,0.951273,0.092414,0.447919,0.145541,0.053302,0.445117,0.136496,0.078979,0.379459,0.132588,,,,,,
1280,10.666667,0.027981,-0.904936,0.010889,-0.424488,0.075029,0.42423,0.138339,0.000156,0.092578,0.447856,0.145825,0.971269,0.053527,0.445154,0.136668,0.962766,0.078982,0.379681,0.132523,0.948602,0.092598,0.447867,0.145835,0.053487,0.445203,0.136668,0.079014,0.379494,0.132624,,,,,,
1281,10.675,0.025737,-0.904262,0.01007,-0.426082,0.075219,0.424247,0.138529,0.000148,0.092819,0.447789,0.146158,0.971269,0.053791,0.445247,0.136857,0.962766,0.079045,0.379705,0.132573,0.948602,0.092831,0.447803,0.146165,0.053763,0.445294,0.13686,0.079072,0.379517,0.132673,,,,,,
1282,10.683333,0.02303,-0.90343,0.009449,-0.428013,0.075447,0.42425,0.138724,0.000154,0.093115,0.447689,0.14651,0.971372,0.054116,0.445348,0.137036,0.963492,0.079108,0.379714,0.132627,0.949706,0.093137,0.447701,0.14652,0.054077,0.445394,0.137036,0.079136,0.37953,0.132725,,,,,,
1283,10.691667,0.019759,-0.902497,0.009045,-0.430147,0.075717,0.424257,0.138918,0.000145,0.093477,0.447571,0.146871,0.971372,0.054511,0.445477,0.137206,0.963492,0.079163,0.379723,0.132677,0.949706,0.093489,0.447578,0.146878,0.054477,0.445529,0.137208,0.079195,0.379543,0.132774,,,,,,
1284,10.7,0.016556,-0.901461,0.008796,-0.432453,0.076001,0.424266,0.139087,0.000134,0.093848,0.447456,0.147208,0.975973,0.054921,0.445608,0.137337,0.967877,0.079236,0.379735,0.132717,0.955739,0.093864,0.447464,0.147216,0.054887,0.445653,0.137339,0.079262,0.379572,0.132804,,,,,,
1285,10.708333,0.013281,-0.900406,0.008574,-0.434763,0.076295,0.4243,0.139256,0.000144,0.094229,0.447362,0.147544,0.975973,0.055344,0.445766,0.137469,0.967877,0.079311,0.379772,0.132756,0.955739,0.094246,0.447369,0.147553,0.055308,0.445816,0.137469,0.079341,0.379597,0.13285,,,,,,
1286,10.716667,0.010534,-0.899435,0.008636,-0.436842,0.076566,0.424301,0.139405,0.000128,0.094575,0.447255,0.147829,0.977203,0.055729,0.445874,0.13757,0.96812,0.079392,0.379774,0.132815,0.958795,0.094594,0.447257,0.147838,0.055693,0.445921,0.13757,0.079421,0.379623,0.132897,,,,,,
1287,10.725,0.00791,-0.898538,0.008736,-0.438738,0.076817,0.424313,0.139525,0.000109,0.094899,0.447163,0.148075,0.977203,0.056091,0.445989,0.137649,0.96812,0.07946,0.379787,0.132852,0.958795,0.094906,0.447162,0.148079,0.056068,0.446036,0.137653,0.079488,0.379647,0.132929,,,,,,
1288,10.733333,0.00591,-0.897723,0.008888,-0.440431,0.077017,0.424314,0.139629,0.000116,0.09515,0.447084,0.148282,0.979475,0.056378,0.446069,0.137707,0.971126,0.079521,0.379788,0.132899,0.962076,0.095166,0.447086,0.14829,0.056347,0.446112,0.137707,0.079546,0.379648,0.132975,,,,,,
1289,10.741667,0.004343,-0.897074,0.008937,-0.441768,0.077174,0.424318,0.139721,0.000129,0.095346,0.447026,0.148458,0.979475,0.056603,0.446134,0.137765,0.971126,0.079573,0.379795,0.132941,0.962076,0.095368,0.447032,0.148469,0.056567,0.446177,0.137764,0.079596,0.379645,0.133021,,,,,,
1290,10.75,0.003193,-0.896502,0.008926,-0.442939,0.077281,0.424327,0.139806,0.000124,0.095477,0.446988,0.148614,0.977335,0.05676,0.446186,0.137819,0.970144,0.079608,0.379805,0.132985,0.959162,0.095493,0.446997,0.148624,0.05673,0.446228,0.137819,0.079628,0.379655,0.133065,,,,,,
1291,10.758333,0.002588,-0.896082,0.008813,-0.443794,0.077343,0.424337,0.139878,0.000132,0.095543,0.446974,0.148738,0.976183,0.056846,0.446218,0.137868,0.968091,0.079639,0.379818,0.133029,0.956734,0.09556,0.446982,0.148748,0.056814,0.446263,0.137868,0.079662,0.379658,0.133114,,,,,,
1292,10.766667,0.002353,-0.895778,0.008678,-0.44441,0.077369,0.424345,0.139941,0.000129,0.095563,0.446973,0.148836,0.976183,0.056882,0.446233,0.137912,0.968091,0.079662,0.379829,0.133075,0.956734,0.095577,0.446978,0.148843,0.056853,0.44628,0.137913,0.079688,0.379668,0.133161,,,,,,
1293,10.775,0.002544,-0.895594,0.008533,-0.444783,0.077373,0.424344,0.139994,0.000131,0.095549,0.44698,0.148906,0.976974,0.056877,0.446222,0.13795,0.968733,0.079693,0.37983,0.133126,0.956331,0.095563,0.446987,0.148914,0.056848,0.446268,0.137951,0.079717,0.379667,0.133212,,,,,,
1294,10.783333,0.003036,-0.895477,0.008559,-0.445014,0.077354,0.424338,0.140036,0.000126,0.095507,0.446994,0.148946,0.976974,0.056841,0.446197,0.137971,0.968733,0.079716,0.379822,0.133191,0.956331,0.095521,0.446999,0.148954,0.05681,0.446242,0.137972,0.079741,0.379667,0.133274,,,,,,
1295,10.791667,0.003882,-0.895434,0.008651,-0.445094,0.077323,0.424329,0.14006,0.000123,0.095441,0.447019,0.148952,0.977244,0.056778,0.446157,0.137971,0.970655,0.079749,0.37981,0.133256,0.960197,0.095458,0.447029,0.148962,0.056747,0.446196,0.137971,0.079768,0.379664,0.133333,,,,,,
1296,10.8,0.004996,-0.895438,0.008934,-0.445069,0.077275,0.42432,0.140058,0.000125,0.095354,0.447055,0.148915,0.977244,0.056692,0.446109,0.137938,0.970655,0.079779,0.379796,0.133321,0.960197,0.09537,0.447068,0.148925,0.056664,0.446148,0.137938,0.079797,0.379644,0.133399,,,,,,
1297,10.808333,0.006555,-0.895531,0.009427,-0.444851,0.077213,0.424312,0.140023,0.000121,0.095243,0.44711,0.148819,0.978043,0.056577,0.446048,0.137863,0.971702,0.079818,0.379779,0.133385,0.959674,0.095256,0.447121,0.148828,0.056551,0.446087,0.137865,0.079837,0.37963,0.133463,,,,,,
1298,10.816667,0.008453,-0.895739,0.010027,-0.444387,0.07713,0.424301,0.139965,0.000132,0.095104,0.447174,0.148679,0.978043,0.05643,0.445972,0.137767,0.971702,0.079855,0.379757,0.133448,0.959674,0.095121,0.447181,0.148689,0.056396,0.446017,0.137766,0.079881,0.379599,0.133533,,,,,,
1299,10.825,0.010689,-0.896067,0.010716,-0.443661,0.077018,0.42429,0.139877,0.000126,0.094929,0.447252,0.148488,0.979096,0.056242,0.445884,0.137643,0.969067,0.079884,0.379734,0.133499,0.957555,0.09494,0.447253,0.148494,0.056213,0.445933,0.137645,0.079915,0.379577,0.133587,,,,,,
1300,10.833333,0.013332,-0.896418,0.011496,-0.442861,0.076881,0.424267,0.139776,0.000129,0.094715,0.447333,0.14827,0.979096,0.056015,0.445769,0.137499,0.969067,0.079915,0.3797,0.13356,0.957555,0.094727,0.447339,0.148277,0.055986,0.445815,0.1375,0.079942,0.37954,0.133648,,,,,,
1301,10.841667,0.016155,-0.896735,0.012221,-0.442104,0.07671,0.424253,0.139661,0.00013,0.094456,0.447429,0.148036,0.977949,0.055745,0.445654,0.137337,0.967756,0.079928,0.379676,0.13361,0.956644,0.094469,0.447431,0.148043,0.055712,0.445705,0.137337,0.079962,0.379518,0.1337,,,,,,
1302,10.85,0.019088,-0.897287,0.012783,-0.440849,0.076525,0.424244,0.139558,0.000139,0.094185,0.447534,0.147799,0.977949,0.055453,0.445537,0.137215,0.967756,0.079937,0.379661,0.133659,0.956644,0.094201,0.447538,0.147807,0.055418,0.445587,0.137215,0.079969,0.379493,0.133753,,,,,,
1303,10.858333,0.022154,-0.897679,0.013279,-0.439892,0.076326,0.424232,0.139459,0.000143,0.093886,0.447639,0.147578,0.973793,0.055143,0.44541,0.137084,0.96557,0.07995,0.379645,0.133714,0.953399,0.093906,0.447648,0.147589,0.055105,0.445455,0.137083,0.079979,0.379475,0.133808,,,,,,
1304,10.866667,0.025057,-0.898054,0.013635,-0.43896,0.076127,0.424226,0.139384,0.000144,0.09359,0.447745,0.147392,0.973793,0.054836,0.445294,0.136985,0.96557,0.079956,0.379639,0.133776,0.953399,0.093604,0.447757,0.147401,0.054804,0.445337,0.136985,0.079982,0.379462,0.133872,,,,,,
1305,10.875,0.027517,-0.89833,0.013895,-0.438239,0.075952,0.424209,0.139345,0.000141,0.093329,0.447821,0.147262,0.974061,0.05457,0.445182,0.136924,0.966556,0.079957,0.379624,0.133848,0.953398,0.093347,0.447832,0.147272,0.054535,0.445225,0.136923,0.079983,0.379454,0.133941,,,,,,
1306,10.883333,0.02966,-0.898484,0.013932,-0.437782,0.075796,0.424206,0.139327,0.00015,0.093092,0.447899,0.147181,0.972101,0.054332,0.445092,0.136887,0.964592,0.079965,0.379625,0.133914,0.951004,0.093112,0.447912,0.147192,0.054294,0.445136,0.136886,0.079993,0.379448,0.134012,,,,,,
1307,10.891667,0.031148,-0.898524,0.013914,-0.437596,0.075696,0.424209,0.139343,0.00015,0.092931,0.447959,0.147158,0.972101,0.054174,0.445035,0.136884,0.964592,0.079982,0.379634,0.133985,0.951004,0.092945,0.447967,0.147166,0.05414,0.445086,0.136886,0.080016,0.37945,0.134088,,,,,,
1308,10.9,0.031983,-0.89838,0.01365,-0.43784,0.075647,0.42422,0.139394,0.000144,0.092836,0.448002,0.147213,0.975293,0.054091,0.445008,0.136919,0.965258,0.080014,0.37965,0.13405,0.951254,0.092849,0.448006,0.14722,0.054057,0.44506,0.136921,0.08005,0.379472,0.13415,,,,,,
1309,10.908333,0.032158,-0.898044,0.013468,-0.438522,0.075658,0.424222,0.139466,0.000137,0.092823,0.448012,0.147316,0.975293,0.054095,0.445,0.136963,0.965258,0.080056,0.379656,0.134119,0.951254,0.092839,0.448016,0.147324,0.054057,0.445047,0.136963,0.080089,0.379493,0.134211,,,,,,
1310,10.916667,0.031763,-0.897517,0.013212,-0.439636,0.075731,0.424223,0.139572,0.000142,0.092887,0.447999,0.147485,0.974099,0.054183,0.445012,0.137035,0.96584,0.080123,0.37966,0.134197,0.953564,0.092906,0.448007,0.147494,0.054145,0.445057,0.137033,0.080153,0.379492,0.134291,,,,,,
1311,10.925,0.030849,-0.896818,0.013058,-0.441129,0.075847,0.424223,0.13969,0.000142,0.09301,0.447964,0.147687,0.974099,0.054337,0.445045,0.137106,0.96584,0.080194,0.379659,0.134279,0.953564,0.093034,0.447974,0.147699,0.054296,0.445086,0.137102,0.080221,0.379497,0.134368,,,,,,
1312,10.933333,0.029523,-0.895991,0.013084,-0.442897,0.076007,0.424226,0.139816,0.000133,0.093194,0.447918,0.147909,0.976544,0.054555,0.445101,0.137172,0.96788,0.080273,0.379659,0.134367,0.956165,0.093209,0.447924,0.147917,0.054521,0.445146,0.137171,0.080303,0.3795,0.134457,,,,,,
1313,10.941667,0.027683,-0.895163,0.013022,-0.444687,0.076198,0.42424,0.139947,0.000127,0.093426,0.447863,0.148152,0.976544,0.054822,0.445187,0.137256,0.96788,0.080345,0.37967,0.134434,0.956165,0.09344,0.447868,0.14816,0.054789,0.44523,0.137254,0.080375,0.379517,0.13452,,,,,,
1314,10.95,0.025787,-0.894238,0.013062,-0.446658,0.076394,0.424238,0.140087,0.000118,0.093665,0.44779,0.148408,0.97913,0.055101,0.44526,0.137337,0.970815,0.080418,0.379664,0.134515,0.961388,0.093679,0.447793,0.148415,0.055067,0.445302,0.137336,0.080446,0.379524,0.134595,,,,,,
1315,10.958333,0.023585,-0.893151,0.012929,-0.448952,0.076596,0.424242,0.140229,0.000116,0.093911,0.447711,0.148692,0.97913,0.055395,0.44535,0.137419,0.970815,0.080483,0.379666,0.134576,0.961388,0.093924,0.447717,0.148701,0.055364,0.445389,0.137418,0.080507,0.379529,0.134652,,,,,,
1316,10.966667,0.021242,-0.891987,0.012669,-0.451383,0.076797,0.424255,0.140385,0.000131,0.094154,0.447634,0.149005,0.976041,0.055692,0.445451,0.137516,0.969302,0.080544,0.379679,0.134635,0.956651,0.09417,0.447646,0.149015,0.055661,0.445491,0.137515,0.080567,0.379521,0.134721,,,,,,
1317,10.975,0.018987,-0.890925,0.012405,-0.453584,0.076989,0.424259,0.140553,0.000132,0.09439,0.447551,0.149319,0.976041,0.055976,0.44554,0.137635,0.969302,0.0806,0.379684,0.134706,0.956651,0.094402,0.447559,0.149327,0.055947,0.445585,0.137636,0.080628,0.37952,0.134797,,,,,,
1318,10.983333,0.016639,-0.889797,0.012009,-0.455896,0.077178,0.424263,0.140728,0.000147,0.09462,0.447466,0.149651,0.972693,0.05626,0.445631,0.137763,0.963795,0.080654,0.379693,0.13477,0.95348,0.094644,0.447473,0.149665,0.056217,0.445678,0.137758,0.080683,0.379525,0.134863,,,,,,
1319,10.991667,0.014219,-0.888606,0.011474,-0.458307,0.077354,0.424288,0.140914,0.000142,0.094833,0.447396,0.150006,0.972693,0.056532,0.445743,0.137904,0.963795,0.080697,0.379724,0.134831,0.95348,0.094841,0.447403,0.150012,0.056506,0.445794,0.137906,0.080729,0.379539,0.134934,,,,,,
1320,11,0.011984,-0.887361,0.010918,-0.460791,0.07754,0.424302,0.141113,0.000144,0.095045,0.447323,0.150374,0.973808,0.056807,0.445836,0.138053,0.967486,0.080767,0.379746,0.134911,0.950475,0.095057,0.447341,0.150384,0.056782,0.445878,0.138055,0.080786,0.379561,0.135009,,,,,,
